"Flower_index","Compound","Rater","Type","Garden","Subplot","Day","Width"
"18693","4","1","1",2,"5",19,10.1
"18317","4","1","1",2,"6",19,11.5
"18194","4","1","2",1,"7",19,13.1
"18243","4","1","2",1,"8",19,11.7
"18285","4","1","2",1,"9",19,13.1
"18595","4","1","2",2,"10",19,13.5
"18530","4","1","2",2,"11",19,11.8
"18070","4","1","2",2,"12",19,12.9
"18222","5","1","1",1,"13",19,6.4
"18997","5","1","1",1,"14",19,6.9
"18161","5","1","1",2,"16",19,7.2
"18186","5","1","1",2,"17",19,6.1
"18633","5","1","1",2,"18",19,7
"18800","5","1","2",1,"1",19,9.5
"18298","5","1","2",1,"2",19,8.1
"18704","5","1","2",1,"3",19,9
"18428","5","1","2",2,"5",19,8.9
"18653","5","1","2",2,"6",19,9.1
"18923","6","1","1",1,"7",19,5.1
"18775","6","1","1",1,"8",19,5.4
"18599","6","1","1",1,"9",19,5.4
"18639","6","1","1",2,"10",19,4.5
"18448","6","1","1",2,"11",19,5.3
"18117","6","1","1",2,"12",19,5.2
"18570","6","1","2",1,"13",19,8
"18785","6","1","2",1,"14",19,7.1
"18954","6","1","2",1,"15",19,6.9
"18346","6","1","2",2,"16",19,6.6
"18313","6","1","2",2,"17",19,6.2
"18289","6","1","2",2,"18",19,7.2
"18451","7","1","1",1,"1",19,10.2
"18369","7","1","1",1,"2",19,8.9
"18272","7","1","1",1,"3",19,8.5
"18524","7","1","1",2,"4",19,9.5
"18473","7","1","1",2,"5",19,9.8
"18725","7","1","1",2,"6",19,9.2
"18770","7","1","2",1,"7",19,12.2
"18779","7","1","2",1,"8",19,11.6
"18327","7","1","2",1,"9",19,11.2
"18620","7","1","2",2,"10",19,11.7
"18736","7","1","2",2,"11",19,10.5
"18745","7","1","2",2,"12",19,10.8
"18414","8","1","1",1,"13",19,9.9
"18581","8","1","1",1,"14",19,10.2
"18841","8","1","1",1,"15",19,11.7
"18519","8","1","1",2,"16",19,11
"18655","8","1","1",2,"17",19,10.6
"18674","8","1","1",2,"18",19,10.2
"18658","8","1","2",1,"1",19,12.2
"18761","8","1","2",1,"2",19,11.5
"18452","8","1","2",1,"3",19,12.1
"18247","8","1","2",2,"4",19,13.4
"18685","8","1","2",2,"5",19,13.9
"18724","8","1","2",2,"6",19,14.5
"18172","9","1","1",1,"7",19,8.1
"18413","9","1","1",1,"8",19,8.4
"18234","9","1","1",1,"9",19,7.8
"18890","9","1","1",2,"10",19,7.4
"18392","9","1","1",2,"11",19,7.2
"18023","9","1","1",2,"12",19,8.2
"18722","9","1","2",1,"13",19,10.2
"18137","9","1","2",1,"14",19,10
"18520","9","1","2",1,"15",19,9.2
"18813","9","1","2",2,"16",19,9.1
"18420","9","1","2",2,"17",19,9.9
"18225","10","1","1",1,"1",19,11.2
"18906","10","1","1",1,"2",19,10.5
"18034","10","1","1",1,"3",19,10.8
"18619","10","1","1",2,"4",19,11.1
"18557","10","1","1",2,"5",19,12
"18429","10","1","1",2,"6",19,11.8
"18018","10","1","2",1,"7",19,14
"18544","10","1","2",1,"8",19,12.1
"18330","10","1","2",1,"9",19,13.6
"18807","10","1","2",2,"10",19,13.2
"18765","10","1","2",2,"11",19,12.3
"18415","10","1","2",2,"12",19,13.9
"18853","11","1","1",1,"13",19,7.3
"18706","11","1","1",1,"14",19,7
"18495","11","1","1",1,"15",19,7.4
"18292","11","1","1",2,"16",19,7.5
"18889","11","1","1",2,"17",19,6.9
"18883","11","1","1",2,"18",19,7.2
"18905","11","1","2",1,"1",19,9.8
"18675","11","1","2",1,"2",19,9.5
"18326","11","1","2",1,"3",19,8.9
"18434","11","1","2",2,"4",19,8.7
"18573","11","1","2",2,"5",19,9.1
"18177","11","1","2",2,"6",19,9.4
"18145","12","1","1",1,"7",19,10.4
"18028","12","1","1",1,"8",19,9.7
"18469","12","1","1",1,"9",19,9.2
"18180","12","1","1",2,"10",19,10.7
"18013","12","1","1",2,"11",19,9.6
"18553","12","1","1",2,"12",19,10.2
"18808","12","1","2",1,"13",19,13.4
"18583","12","1","2",1,"14",19,10.7
"18990","12","1","2",1,"15",19,11.5
"18562","12","1","2",2,"17",19,10.9
"18005","12","1","2",2,"18",19,11.7
"18554","13","1","1",1,"1",19,7.6
"18886","13","1","1",1,"2",19,7.1
"18082","13","1","1",1,"3",19,6.3
"18111","13","1","1",2,"4",19,7.8
"18606","13","1","1",2,"5",19,7.9
"18585","13","1","1",2,"6",19,7.8
"18586","13","1","2",1,"7",19,9.7
"18097","13","1","2",1,"8",19,9.5
"18983","13","1","2",1,"9",19,9.7
"18146","13","1","2",2,"10",19,10.3
"18394","13","1","2",2,"11",19,9.6
"18949","13","1","2",2,"12",19,9.7
"18527","14","1","1",1,"13",19,7.6
"18128","14","1","1",1,"14",19,7.1
"18069","14","1","1",1,"15",19,7
"18347","14","1","1",2,"16",19,7.5
"18127","14","1","1",2,"17",19,7.6
"18926","14","1","2",1,"2",19,9.2
"18462","14","1","2",1,"3",19,9.1
"18790","14","1","2",2,"4",19,8.6
"18699","14","1","2",2,"5",19,9.9
"18293","14","1","2",2,"6",19,9.4
"18105","15","1","1",1,"7",19,6.4
"18901","15","1","1",1,"8",19,7.2
"18515","15","1","1",1,"9",19,6.6
"18374","15","1","1",2,"10",19,7.3
"18974","15","1","1",2,"11",19,6.8
"18019","15","1","1",2,"12",19,7.6
"18337","15","1","2",1,"13",19,9
"18589","15","1","2",1,"14",19,9.1
"18378","15","1","2",2,"16",19,9.6
"18149","15","1","2",2,"17",19,9.1
"18314","15","1","2",2,"18",19,10.1
"18231","1","1","1",1,"1",20,9.2
"18773","1","1","1",1,"2",20,8.9
"18503","1","1","1",1,"3",20,8.1
"18561","1","1","1",2,"4",20,8.4
"18910","1","1","1",2,"5",20,7.9
"18339","1","1","1",2,"6",20,10.8
"18548","1","1","2",1,"7",20,11
"18252","1","1","2",1,"8",20,10.3
"18751","1","1","2",1,"9",20,11
"18525","1","1","2",2,"10",20,12.4
"18891","1","1","2",2,"11",20,10.1
"18911","1","1","2",2,"12",20,11.6
"18844","2","1","1",1,"13",20,7.3
"18898","2","1","1",1,"14",20,6
"18531","2","1","1",1,"15",20,5.4
"18654","2","1","1",2,"16",20,5.5
"18295","2","1","1",2,"17",20,4.9
"18218","2","1","2",1,"1",20,8.5
"18334","2","1","2",1,"3",20,7
"18540","2","1","2",2,"4",20,7.2
"18662","2","1","2",2,"5",20,8.4
"18101","2","1","2",2,"6",20,9.1
"18459","3","1","1",1,"7",20,6.6
"18095","3","1","1",1,"9",20,6.9
"18551","3","1","1",2,"10",20,6.2
"18320","3","1","1",2,"11",20,5.9
"18922","3","1","1",2,"12",20,6.6
"18549","3","1","2",1,"13",20,9.7
"18213","3","1","2",1,"14",20,9.6
"18784","3","1","2",1,"15",20,7.8
"18917","3","1","2",2,"16",20,8.7
"18819","3","1","2",2,"17",20,9
"18664","3","1","2",2,"18",20,9.1
"18465","4","1","1",1,"1",20,11.5
"18851","4","1","1",1,"2",20,10
"18016","4","1","1",1,"3",20,11.9
"18759","4","1","1",2,"4",20,11.2
"18693","4","1","1",2,"5",20,10.4
"18317","4","1","1",2,"6",20,12
"18194","4","1","2",1,"7",20,13.9
"18243","4","1","2",1,"8",20,14.1
"18285","4","1","2",1,"9",20,13.6
"18595","4","1","2",2,"10",20,13.9
"18530","4","1","2",2,"11",20,14.5
"18070","4","1","2",2,"12",20,12.9
"18222","5","1","1",1,"13",20,6.4
"18997","5","1","1",1,"14",20,7.3
"18161","5","1","1",2,"16",20,7.8
"18186","5","1","1",2,"17",20,6.5
"18633","5","1","1",2,"18",20,7.1
"18800","5","1","2",1,"1",20,10.1
"18298","5","1","2",1,"2",20,8.5
"18704","5","1","2",1,"3",20,9.1
"18428","5","1","2",2,"5",20,9.2
"18653","5","1","2",2,"6",20,11
"18923","6","1","1",1,"7",20,5.5
"18775","6","1","1",1,"8",20,6.8
"18599","6","1","1",1,"9",20,5.5
"18639","6","1","1",2,"10",20,4.7
"18448","6","1","1",2,"11",20,6.4
"18117","6","1","1",2,"12",20,6.5
"18570","6","1","2",1,"13",20,8.2
"18785","6","1","2",1,"14",20,7.7
"18954","6","1","2",1,"15",20,7
"18346","6","1","2",2,"16",20,6.7
"18313","6","1","2",2,"17",20,6.9
"18289","6","1","2",2,"18",20,7.6
"18451","7","1","1",1,"1",20,10.4
"18369","7","1","1",1,"2",20,9.4
"18272","7","1","1",1,"3",20,9.3
"18524","7","1","1",2,"4",20,10.2
"18473","7","1","1",2,"5",20,10
"18725","7","1","1",2,"6",20,9.5
"18770","7","1","2",1,"7",20,13.4
"18779","7","1","2",1,"8",20,13.5
"18327","7","1","2",1,"9",20,11.7
"18620","7","1","2",2,"10",20,13.9
"18736","7","1","2",2,"11",20,11.5
"18745","7","1","2",2,"12",20,12.7
"18414","8","1","1",1,"13",20,9.9
"18581","8","1","1",1,"14",20,10.7
"18841","8","1","1",1,"15",20,12.1
"18519","8","1","1",2,"16",20,11.1
"18655","8","1","1",2,"17",20,10.7
"18674","8","1","1",2,"18",20,10.6
"18658","8","1","2",1,"1",20,12.5
"18761","8","1","2",1,"2",20,12.7
"18452","8","1","2",1,"3",20,12.6
"18247","8","1","2",2,"4",20,13.5
"18685","8","1","2",2,"5",20,13.9
"18724","8","1","2",2,"6",20,14.6
"18172","9","1","1",1,"7",20,8.9
"18413","9","1","1",1,"8",20,8.6
"18234","9","1","1",1,"9",20,8.6
"18890","9","1","1",2,"10",20,8.2
"18392","9","1","1",2,"11",20,8.3
"18023","9","1","1",2,"12",20,8.7
"18722","9","1","2",1,"13",20,10.7
"18137","9","1","2",1,"14",20,10.5
"18520","9","1","2",1,"15",20,10.5
"18813","9","1","2",2,"16",20,9.3
"18420","9","1","2",2,"17",20,11.5
"18225","10","1","1",1,"1",20,12.2
"18906","10","1","1",1,"2",20,11.1
"18034","10","1","1",1,"3",20,11
"18619","10","1","1",2,"4",20,11.3
"18557","10","1","1",2,"5",20,12.6
"18429","10","1","1",2,"6",20,12.7
"18018","10","1","2",1,"7",20,14.3
"18544","10","1","2",1,"8",20,13.3
"18330","10","1","2",1,"9",20,13.9
"18807","10","1","2",2,"10",20,14.4
"18765","10","1","2",2,"11",20,12.5
"18415","10","1","2",2,"12",20,14.8
"18853","11","1","1",1,"13",20,7.5
"18706","11","1","1",1,"14",20,7.5
"18495","11","1","1",1,"15",20,9.4
"18292","11","1","1",2,"16",20,8
"18889","11","1","1",2,"17",20,7.5
"18883","11","1","1",2,"18",20,7.3
"18905","11","1","2",1,"1",20,10.8
"18675","11","1","2",1,"2",20,9.9
"18326","11","1","2",1,"3",20,9.3
"18434","11","1","2",2,"4",20,9.5
"18573","11","1","2",2,"5",20,9.7
"18177","11","1","2",2,"6",20,9.4
"18145","12","1","1",1,"7",20,10.5
"18028","12","1","1",1,"8",20,9.8
"18469","12","1","1",1,"9",20,10.6
"18180","12","1","1",2,"10",20,11.1
"18013","12","1","1",2,"11",20,10.3
"18553","12","1","1",2,"12",20,10.6
"18808","12","1","2",1,"13",20,13.5
"18583","12","1","2",1,"14",20,13.1
"18990","12","1","2",1,"15",20,12.3
"18562","12","1","2",2,"17",20,11.7
"18005","12","1","2",2,"18",20,12
"18554","13","1","1",1,"1",20,7.7
"18886","13","1","1",1,"2",20,7.5
"18082","13","1","1",1,"3",20,7.2
"18111","13","1","1",2,"4",20,7.9
"18606","13","1","1",2,"5",20,8.7
"18585","13","1","1",2,"6",20,8.3
"18586","13","1","2",1,"7",20,9.8
"18097","13","1","2",1,"8",20,10.9
"18983","13","1","2",1,"9",20,10.4
"18146","13","1","2",2,"10",20,10.6
"18394","13","1","2",2,"11",20,10.6
"18949","13","1","2",2,"12",20,9.8
"18527","14","1","1",1,"13",20,8.2
"18128","14","1","1",1,"14",20,7.4
"18069","14","1","1",1,"15",20,7.3
"18347","14","1","1",2,"16",20,7.6
"18127","14","1","1",2,"17",20,8.4
"18926","14","1","2",1,"2",20,9.9
"18462","14","1","2",1,"3",20,9.6
"18790","14","1","2",2,"4",20,9.4
"18699","14","1","2",2,"5",20,10.6
"18293","14","1","2",2,"6",20,12.2
"18105","15","1","1",1,"7",20,6.5
"18901","15","1","1",1,"8",20,7.2
"18515","15","1","1",1,"9",20,7
"18374","15","1","1",2,"10",20,7.4
"18974","15","1","1",2,"11",20,7
"18019","15","1","1",2,"12",20,8.1
"18337","15","1","2",1,"13",20,10.1
"18589","15","1","2",1,"14",20,9.4
"18378","15","1","2",2,"16",20,10.2
"18149","15","1","2",2,"17",20,9.6
"18314","15","1","2",2,"18",20,10.5
